      8,406,587  GC Heap bytes
         86,277  GC Heap objects

   Object Bytes     Count  Type
            536         1  ControlCatalog.MainView  [ControlCatalog.dll]
            536         1  Avalonia.Controls.Primitives.ToggleButton  [Avalonia.Controls.dll]
            536         1  Avalonia.Controls.CheckBox  [Avalonia.Controls.dll]
            528        73  Avalonia.Controls.TabItem  [Avalonia.Controls.dll]
            528         2  Avalonia.Controls.Primitives.Thumb  [Avalonia.Controls.dll]
            528         1  Avalonia.Controls.Primitives.VisualLayerManager  [Avalonia.Controls.dll]
            520        89  Avalonia.Controls.Panel  [Avalonia.Controls.dll]
            520        70  ControlCatalog.DeferredCatalogPage  [ControlCatalog.dll]
            520         6  Avalonia.Controls.DockPanel  [Avalonia.Controls.dll]
            520         4  Avalonia.Controls.StackPanel  [Avalonia.Controls.dll]
            520         2  Avalonia.Controls.WrapPanel  [Avalonia.Controls.dll]
            520         1  Avalonia.Controls.DataValidationErrors  [Avalonia.Controls.dll]
            520         1  ControlCatalog.Desktop.BenchmarkPulseControl  [AvaloniaSkiaControlCatalogReference.dll]
            512         1  Avalonia.Controls.ContentControl  [Avalonia.Controls.dll]
            504         7  Avalonia.Controls.Viewbox  [Avalonia.Controls.dll]
            504         7  ViewboxContainer  [Avalonia.Controls.dll]
            504         6  Avalonia.Controls.PathIcon  [Avalonia.Controls.dll]
            496         2  Avalonia.Controls.Control  [Avalonia.Controls.dll]
            472       221  Avalonia.Controls.CompositionBorderVisual  [Avalonia.Controls.dll]
            456        13  System.Buffers.SharedArrayPoolThreadLocalArray[]  [System.Private.CoreLib.dll]
            448         4  System.Globalization.CultureData  [System.Private.CoreLib.dll]
            440       438  Avalonia.Rendering.Composition.CompositionDrawListVisual  [Avalonia.Base.dll]
            432         2  Entry<System.Type,System.Collections.Generic.Dictionary<System.Int32,Avalonia.AvaloniaProperty>>[]  [System.Private.CoreLib.dll]
            432         2  Entry<Avalonia.Rendering.Composition.Server.IServerRenderResourceObserver,System.Int32>[]  [System.Private.CoreLib.dll]
            432         1  Entry<Avalonia.Input.Key,System.String>[]  [System.Private.CoreLib.dll]
            432         1  Entry<Avalonia.AvaloniaProperty,System.Action>[]  [System.Private.CoreLib.dll]
            432         1  Entry<System.Type,System.Diagnostics.Tracing.TraceLoggingTypeInfo>[]  [System.Private.CoreLib.dll]
            424         2  System.Collections.Concurrent.ConcurrentQueueSegment<System.Object>  [System.Private.CoreLib.dll]
            424         1  Avalonia.Rendering.Composition.CompositionCustomVisual  [Avalonia.Base.dll]
            400         1  System.Diagnostics.Tracing.RuntimeEventSource  [System.Private.CoreLib.dll]
            392         1  Avalonia.Native.WindowImpl  [Avalonia.Native.dll]
            392         1  Avalonia.Media.TextFormatting.Unicode.BidiAlgorithm  [Avalonia.Base.dll]
            384         6  Avalonia.Media.GlyphTypeface  [Avalonia.Base.dll]
            376         3  Avalonia.Input.GestureRecognizers.ScrollGestureRecognizer  [Avalonia.Base.dll]
            360         1  Entry<System.Int32,System.Diagnostics.Tracing.EventSource+EventMetadata>[]  [System.Private.CoreLib.dll]
            320         7  VolatileNode<System.IntPtr,SkiaSharp.SKObject>[]  [System.Collections.Concurrent.dll]
            320         5  VolatileNode<Avalonia.Media.Fonts.FontCollectionKey,Avalonia.Media.GlyphTypeface>[]  [System.Collections.Concurrent.dll]
            320         1  System.Threading.ThreadPoolWorkQueue  [System.Private.CoreLib.dll]
            320         1  VolatileNode<System.Uri,Avalonia.Media.Fonts.IFontCollection>[]  [System.Collections.Concurrent.dll]
            320         1  VolatileNode<System.String,System.Collections.Concurrent.ConcurrentDictionary<Avalonia.Media.Fonts.FontCollectionKey,Avalonia.Media.GlyphTypeface>>[]  [System.Collections.Concurrent.dll]
            320         1  VolatileNode<Avalonia.Media.Fonts.FontCollectionBase+ScriptFallbackKey,System.String>[]  [System.Collections.Concurrent.dll]
            320         1  VolatileNode<System.Int32,HarfBuzzSharp.Language>[]  [System.Collections.Concurrent.dll]
            312         2  System.Globalization.NumberFormatInfo  [System.Private.CoreLib.dll]
            296         1  System.String<,>  [System.Private.CoreLib.dll]
            296         1  Entry<System.Char,Avalonia.Media.PathMarkupParser+Command>[]  [System.Private.CoreLib.dll]
            288         6  Entry<System.String,System.Object>[]  [System.Private.CoreLib.dll]
            288         1  System.GCMemoryInfoData  [System.Private.CoreLib.dll]
            280        22  System.Array[]  [System.Private.CoreLib.dll]
            280         9  System.Char[]  [System.Private.CoreLib.dll]
            280         2  SkiaSharp.SKRect[]  [SkiaSharp.dll]
            280         2  System.ValueTuple<Avalonia.Visual,System.Int32>[]  [System.Private.CoreLib.dll]
            280         2  Avalonia.Rendering.Composition.Transport.BatchStreamData[]  [Avalonia.Base.dll]
            280         2  SkiaSharp.SKRoundRect[]  [SkiaSharp.dll]
            280         2  SkiaSharp.SKPoint[][]  [SkiaSharp.dll]
            280         2  SkiaSharp.SKPaint[]  [SkiaSharp.dll]
            280         1  Entry<Avalonia.AvaloniaObject,Avalonia.Utilities.WeakEvent+Subscription<Avalonia.AvaloniaObject,Avalonia.AvaloniaPropertyChangedEventArgs>>[]  [System.Private.CoreLib.dll]
            280         1  SkiaSharp.SKTextBlobBuilder[]  [SkiaSharp.dll]
